Date,Code,weigh,temperature,Humidity(out),PH,Humidity,sum,result
23,B65,0,25,75,7.2,4.8,0,fail
24,B65,0,25,75,7.2,5.5,0,fail
25,B65,60,25,75,7.2,6.8,190,normal
26,B65,0,25,75,7.2,7,0,fail
27,B65,0,25,75,7.2,4.7,0,fail
28,B65,0,25,75,7.4,5,0,fail
29,B65,0,25,75,7.4,5.5,0,fail
1,B66,0,25,75,7,8.8,0,fail
2,B66,0,25,75,7,7.8,0,fail
3,B66,0,25,75,7,6.5,0,fail
4,B66,0,25,75,7,7,0,fail
5,B66,0,25,75,7,5.5,0,fail
6,B66,80,25,75,7,7.8,80,good
7,B66,0,25,75,7,6,0,fail
8,B66,0,25,75,7,7.8,0,fail
9,B66,0,25,75,7,6.5,0,fail
10,B66,0,25,75,7,6,0,fail
11,B66,0,25,75,7,5.5,0,fail
12,B66,0,25,75,7,5.8,0,fail
13,B66,0,25,75,7,7,0,fail
14,B66,0,25,75,7,7.2,0,fail
15,B66,0,25,75,7,5.8,0,fail
16,B66,0,25,75,7.2,6,0,fail
17,B66,0,25,75,7.2,6.7,0,fail
18,B66,0,25,75,7.2,7.3,0,fail
19,B66,50,25,75,7.2,5.3,130,bad
20,B66,0,25,75,7.2,5.3,0,fail
21,B66,0,25,75,7.2,8,0,fail
22,B66,0,25,75,7.2,7.8,0,fail
23,B66,0,25,75,7.2,4.8,0,fail
24,B66,0,25,75,7.2,5.5,0,fail
25,B66,0,25,75,7.2,6.8,0,fail
26,B66,0,25,75,7.2,7,0,fail
27,B66,40,25,75,7.2,5,170,bad
28,B66,0,25,75,7.4,4.8,0,fail
29,B66,0,25,75,7.4,5.7,0,fail
1,B67,0,25,75,7,9,0,fail
2,B67,0,25,75,7,9.2,0,fail
3,B67,0,25,75,7,8.8,0,fail
4,B67,0,25,75,7,7.5,0,fail
5,B67,60,25,75,7,6.5,60,normal
6,B67,0,25,75,7,7.2,0,fail
7,B67,0,25,75,7,8.2,0,fail
8,B67,0,25,75,7,7.5,0,fail
9,B67,0,25,75,7,6,0,fail
10,B67,0,25,75,7,7.2,0,fail
11,B67,0,25,75,7,8,0,fail
12,B67,0,25,75,7,8.2,0,fail
13,B67,0,25,75,7,7,0,fail
14,B67,0,25,75,7,8.8,0,fail
15,B67,135,25,75,7,9.2,195,over
16,B67,0,25,75,7.2,5,0,fail
17,B67,0,25,75,7.2,5,0,fail
18,B67,0,25,75,7.2,7.3,0,fail
19,B67,0,25,75,7.2,7.8,0,fail
20,B67,0,25,75,7.2,5.3,0,fail
21,B67,0,25,75,7.2,8,0,fail
22,B67,0,25,75,7.2,7.8,0,fail
23,B67,0,25,75,7.2,4.8,0,fail
24,B67,0,25,75,7.2,5.5,0,fail
25,B67,0,25,75,7.2,5,0,fail
26,B67,0,25,75,7.2,6,0,fail
27,B67,20,25,75,7.2,4.9,215,very bad
28,B67,0,25,75,7.4,5,0,fail
29,B67,0,25,75,7.4,5.5,0,fail
1,B68,0,25,75,7,9,0,fail
2,B68,0,25,75,7,9.2,0,fail
3,B68,0,25,75,7,8.8,0,fail
4,B68,0,25,75,7,7.5,0,fail
5,B68,0,25,75,7,5.5,0,fail
6,B68,80,25,75,7,7.8,80,good
7,B68,0,25,75,7,8.2,0,fail
8,B68,0,25,75,7,7.5,0,fail
9,B68,0,25,75,7,9,0,fail
10,B68,0,25,75,7,8.8,0,fail
11,B68,0,25,75,7,8,0,fail
12,B68,0,25,75,7,8.2,0,fail
13,B68,0,25,75,7,7,0,fail
14,B68,0,25,75,7,7.8,0,fail
15,B68,0,25,75,7,6,0,fail
16,B68,0,25,75,7,5,0,fail
17,B68,35,25,75,7,4.7,115,bad
18,B68,0,25,75,7.1,7.7,0,fail
19,B68,0,25,75,7.1,7,0,fail
20,B68,0,25,75,7.1,6.8,0,fail
21,B68,0,25,75,7.1,4.2,0,fail
22,B68,0,25,75,7.1,4.5,0,fail
23,B68,0,25,75,7.1,6.8,0,fail
24,B68,0,25,75,7.1,7.7,0,fail
25,B68,0,25,75,7.1,8.5,0,fail
26,B68,0,25,75,7.1,8.8,0,fail
27,B68,0,25,75,7.1,7,0,fail
28,B68,0,25,75,7.1,5.5,0,fail
29,B68,0,25,75,7.3,6.2,0,fail
1,B69,0,25,75,7,9,0,fail
2,B69,0,25,75,7,9.2,0,fail
3,B69,0,25,75,7,8.8,0,fail
4,B69,0,25,75,7,7.5,0,fail
5,B69,0,25,75,7,5.5,0,fail
6,B69,0,25,75,7,7.2,0,fail
7,B69,80,25,75,7,7.8,80,good
8,B69,0,25,75,7,7.5,0,fail
9,B69,0,25,75,7,9,0,fail
10,B69,0,25,75,7,8.8,0,fail
11,B69,0,25,75,7,8,0,fail
12,B69,0,25,75,7,8.2,0,fail
13,B69,0,25,75,7,7,0,fail
14,B69,0,25,75,7,7.8,0,fail
15,B69,0,25,75,7,6,0,fail
16,B69,0,25,75,7,5,0,fail
17,B69,135,25,75,7,9.2,215,over
18,B69,0,25,75,7.1,7.3,0,fail
19,B69,0,25,75,7.1,7.8,0,fail
20,B69,0,25,75,7.1,5.3,0,fail
21,B69,0,25,75,7.1,8,0,fail
22,B69,0,25,75,7.1,7.8,0,fail
23,B69,0,25,75,7.1,4.8,0,fail
24,B69,0,25,75,7.1,5.5,0,fail
25,B69,70,25,75,7.1,8,285,normal
26,B69,0,25,75,7.1,7,0,fail
27,B69,0,25,75,7.1,4.7,0,fail
28,B69,0,25,75,7.1,5,0,fail
29,B69,0,25,75,7.3,5.5,0,fail
1,B70,0,25,75,7,9,0,fail
2,B71,0,25,75,7,9.2,0,fail
3,B72,0,25,75,7,8.8,0,fail
4,B70,20,25,75,7,4.8,20,very bad
5,B70,0,25,75,7,5.5,0,fail
6,B70,0,25,75,7,7.2,0,fail
7,B70,0,25,75,7,8.2,0,fail
8,B70,0,25,75,7,7.5,0,fail
9,B70,0,25,75,7,9,0,fail
10,B70,0,25,75,7,8.8,0,fail
11,B70,0,25,75,7,8,0,fail
12,B70,0,25,75,7,8.2,0,fail
13,B70,90,25,75,7,8,110,good
14,B70,0,25,75,7,7.8,0,fail
15,B70,0,25,75,7,6,0,fail
16,B70,0,25,75,7,5,0,fail
17,B70,0,25,75,7,4.8,0,fail
18,B70,0,25,75,7.1,5.5,0,fail
19,B70,0,25,75,7.1,6.2,0,fail
20,B70,0,25,75,7.1,7.5,0,fail
21,B70,0,25,75,7.1,6.7,0,fail
22,B70,0,25,75,7.1,9,0,fail
23,B70,0,25,75,7.1,6.2,0,fail
24,B70,0,25,75,7.1,7,0,fail
25,B70,0,25,75,7.1,6.8,0,fail
26,B70,0,25,75,7.1,7,0,fail
27,B70,0,25,75,7.1,4.7,0,fail
28,B70,0,25,75,7.1,5,0,fail
29,B70,70,25,75,7.1,8,180,normal
1,B71,0,25,75,7,8.8,0,fail
2,B71,0,25,75,7,9,0,fail
3,B71,0,25,75,7,7.5,0,fail
4,B71,0,25,75,7,7,0,fail
5,B71,70,25,75,7,8,70,normal
6,B71,0,25,75,7,7.2,0,fail
7,B71,0,25,75,7,8.2,0,fail
8,B71,0,25,75,7,7.5,0,fail
9,B71,0,25,75,7,9,0,fail
10,B71,0,25,75,7,8.8,0,fail
11,B71,0,25,75,7,8,0,fail
12,B71,0,25,75,7,8.2,0,fail
13,B71,0,25,75,7,7,0,fail
14,B71,0,25,75,7,7.8,0,fail
15,B71,0,25,75,7,6,0,fail
16,B71,0,25,75,7,5,0,fail
17,B71,0,25,75,7,5,0,fail
18,B71,0,25,75,7.2,7.3,0,fail
19,B71,0,25,75,7.2,7.8,0,fail
20,B71,0,25,75,7.2,5.3,0,fail
21,B71,0,25,75,7.2,8,0,fail
22,B71,0,25,75,7.2,7.8,0,fail
23,B71,70,25,75,7.2,8.3,140,normal
24,B71,0,25,75,7.2,5.5,0,fail
25,B71,0,25,75,7.2,6.8,0,fail
26,B71,0,25,75,7.2,7,0,fail
27,B71,0,25,75,7.2,4.7,0,fail
28,B71,0,25,75,7.2,7.5,0,fail
29,B71,0,25,75,7.2,6,0,fail
1,B72,30,25,75,6.8,4.5,30,very bad
2,B72,0,25,75,6.8,9.2,0,fail
3,B72,0,25,75,6.8,8.8,0,fail
4,B72,0,25,75,7,7.5,0,fail
5,B72,0,25,75,7,5.5,0,fail
6,B72,0,25,75,7,7.2,0,fail
7,B72,80,25,75,7,8,110,good
8,B72,0,25,75,7,7.5,0,fail
9,B72,0,25,75,7,9,0,fail
10,B72,0,25,75,7,8.8,0,fail
11,B72,0,25,75,7,8,0,fail
12,B72,0,25,75,7,8.2,0,fail
13,B72,0,25,75,7,7,0,fail
14,B72,0,25,75,7,7.8,0,fail
15,B72,0,25,75,7,6,0,fail
16,B72,0,25,75,7,5,0,fail
17,B72,0,25,75,7,5,0,fail
18,B72,0,25,75,7,7.3,0,fail
19,B72,0,25,75,7,7.8,0,fail
20,B72,0,25,75,7,5.3,0,fail
21,B72,110,25,75,7,9,220,very good
22,B72,0,25,75,7,7.8,0,fail
23,B72,0,25,75,7,4.8,0,fail
24,B72,0,25,75,7,5.5,0,fail
25,B72,0,25,75,7.2,6.8,0,fail
26,B72,0,25,75,7.2,7,0,fail
27,B72,0,25,75,7.2,4.7,0,fail
28,B72,0,25,75,7.2,5,0,fail
29,B72,0,25,75,7.2,6.7,0,fail
1,B73,0,25,75,6.8,9.5,0,fail
2,B73,0,25,75,6.8,9.2,0,fail
3,B73,0,25,75,6.8,8.5,0,fail
4,B73,80,25,75,7,7.5,80,good
5,B73,0,25,75,7,5.5,0,fail
6,B73,0,25,75,7,6.5,0,fail
7,B73,0,25,75,7,7,0,fail
8,B73,0,25,75,7,6.7,0,fail
9,B73,0,25,75,7,8,0,fail
10,B73,0,25,75,7,8.5,0,fail
11,B73,0,25,75,7,6,0,fail
12,B73,0,25,75,7,6.7,0,fail
13,B73,0,25,75,7,7,0,fail
14,B73,0,25,75,7,7.8,0,fail
15,B73,0,25,75,7,6,0,fail
16,B73,0,25,75,7,5,0,fail
17,B73,0,25,75,7,5,0,fail
18,B73,0,25,75,7,7.3,0,fail
19,B73,0,25,75,7,7.8,0,fail
20,B73,100,25,75,7,8.5,180,very good
21,B73,0,25,75,7,8,0,fail
22,B73,0,25,75,7,7.8,0,fail
23,B73,0,25,75,7,4.8,0,fail
24,B73,0,25,75,7,5.5,0,fail
25,B73,0,25,75,7.2,6.8,0,fail
26,B73,0,25,75,7.2,7,0,fail
27,B73,0,25,75,7.2,4.7,0,fail
28,B73,0,25,75,7.2,5,0,fail
29,B73,0,25,75,7.2,5.5,0,fail
1,B74,0,25,75,6.8,9,0,fail
2,B74,0,25,75,6.8,9.2,0,fail
3,B74,78,25,75,7,7.5,78,good
4,B74,0,25,75,7,5,0,fail
5,B74,0,25,75,7,7.3,0,fail
6,B74,0,25,75,7,7.8,0,fail
7,B74,0,25,75,7,5.3,0,fail
8,B74,0,25,75,7,7.5,0,fail
9,B74,0,25,75,7,9,0,fail
10,B74,0,25,75,7,8.8,0,fail
11,B74,0,25,75,7,8,0,fail
12,B74,0,25,75,7,8.2,0,fail
13,B74,0,25,75,7,7,0,fail
14,B74,0,25,75,7,7.8,0,fail
15,B74,0,25,75,7,6,0,fail
16,B74,0,25,75,7,5,0,fail
17,B74,0,25,75,7,6.5,0,fail
18,B74,0,25,75,7,6.7,0,fail
19,B74,0,25,75,7,8,0,fail
20,B74,0,25,75,7,7,0,fail
21,B74,0,25,75,7,7.8,0,fail
22,B74,0,25,75,7,6.7,0,fail
23,B74,40,25,75,7.2,5,118,bad
24,B74,0,25,75,7.2,5.5,0,fail
25,B74,0,25,75,7.2,6.8,0,fail
26,B74,0,25,75,7.2,7,0,fail
27,B74,0,25,75,7.2,4.7,0,fail
28,B74,0,25,75,7.2,5,0,fail
29,B74,90,25,75,7.2,7.8,208,good
1,B75,0,25,75,7,8,0,fail
2,B75,0,25,75,7,8.5,0,fail
3,B75,0,25,75,7,9,0,fail
4,B75,0,25,75,7,7.5,0,fail
5,B75,80,25,75,7,7.5,80,good
6,B75,0,25,75,7,7.2,0,fail
7,B75,0,25,75,7,8.2,0,fail
8,B75,0,25,75,7,7.5,0,fail
9,B75,0,25,75,7,9,0,fail
10,B75,0,25,75,7,8.8,0,fail
11,B75,0,25,75,7,8,0,fail
12,B75,0,25,75,7,8.2,0,fail
13,B75,0,25,75,7,7,0,fail
14,B75,0,25,75,7,7.8,0,fail
15,B75,0,25,75,7,6,0,fail
16,B75,0,25,75,7,5,0,fail
17,B75,0,25,75,7,5,0,fail
18,B75,0,25,75,7,7.3,0,fail
19,B75,0,25,75,7,7.8,0,fail
20,B75,0,25,75,7,5.3,0,fail
21,B75,0,25,75,7,8,0,fail
22,B75,0,25,75,7.1,6.7,0,fail
23,B75,0,25,75,7.1,4.8,0,fail
24,B75,0,25,75,7.1,6.8,0,fail
25,B75,70,25,75,7.1,8,0,normal
26,B75,0,25,75,7.1,7,0,fail
27,B75,0,25,75,7.1,9,0,fail
28,B75,0,25,75,7.1,8.5,0,fail
29,B75,0,25,75,7.1,7.7,0,fail
1,B76,0,25,75,7,8.8,0,fail
2,B76,0,25,75,7,9.2,0,fail
3,B76,0,25,75,7,7.5,0,fail
4,B76,0,25,75,7,6.7,0,fail
5,B76,0,25,75,7,5.8,0,fail
6,B76,0,25,75,7,7,0,fail
7,B76,70,25,75,7,7.8,70,normal
8,B76,0,25,75,7,6,0,fail
9,B76,0,25,75,7,6.7,0,fail
10,B76,0,25,75,7,5.5,0,fail
11,B76,0,25,75,7,7,0,fail
12,B76,0,25,75,7,8,0,fail
13,B76,0,25,75,7,9,0,fail
14,B76,0,25,75,7,8.8,0,fail
15,B76,0,25,75,7,6.5,0,fail
16,B76,0,25,75,7,7.2,0,fail
17,B76,0,25,75,7,5,0,fail
18,B76,135,25,75,7,9.2,205,over
19,B76,0,25,75,7.2,7.8,0,fail
20,B76,0,25,75,7.2,5.3,0,fail
21,B76,0,25,75,7.2,8,0,fail
22,B76,0,25,75,7.2,7.8,0,fail
23,B76,0,25,75,7.2,4.8,0,fail
24,B76,0,25,75,7.2,5.5,0,fail
25,B76,0,25,75,7.2,6.8,0,fail
26,B76,0,25,75,7.2,7,0,fail
27,B76,0,25,75,7.2,4.7,0,fail
28,B76,0,25,75,7.2,5,0,fail
29,B76,50,25,75,7.2,6.2,255,bad
1,B77,0,25,75,7,9,0,fail
2,B77,0,25,75,7,9.2,0,fail
3,B77,0,25,75,7,8.8,0,fail
4,B77,0,25,75,7,7.5,0,fail
5,B77,0,25,75,7,5.5,0,fail
6,B77,0,25,75,7,7.2,0,fail
7,B77,70,25,75,7,7.8,70,normal
8,B77,0,25,75,7,7.5,0,fail
9,B77,0,25,75,7,9,0,fail
10,B77,0,25,75,7,8.8,0,fail
11,B77,0,25,75,7,8,0,fail
12,B77,0,25,75,7,8.2,0,fail
13,B77,0,25,75,7,7,0,fail
14,B77,0,25,75,7,7.8,0,fail
15,B77,0,25,75,7,6,0,fail
16,B77,0,25,75,7.2,5,0,fail
17,B77,0,25,75,7.2,5,0,fail
18,B77,0,25,75,7.2,7.3,0,fail
19,B77,0,25,75,7.2,7.8,0,fail
20,B77,50,25,75,7.2,5.3,0,fail
21,B77,0,25,75,7.2,8,0,fail
22,B77,0,25,75,7.2,7.8,0,fail
23,B77,0,25,75,7.2,4.8,0,fail
24,B77,0,25,75,7.2,5.5,0,fail
25,B77,60,25,75,7.2,6.8,0,fail
26,B77,0,25,75,7.2,7,0,fail
27,B77,0,25,75,7.2,4.7,0,fail
28,B77,100,25,75,7.2,8.6,170,very good
29,B77,0,25,75,7.4,5.5,0,fail
1,B78,0,25,75,7,8.2,0,fail
2,B78,0,25,75,7,9,0,fail
3,B78,0,25,75,7,7.8,0,fail
4,B78,70,25,75,7,8,70,normal
5,B78,0,25,75,7,6.5,0,fail
6,B78,0,25,75,7,7,0,fail
7,B78,0,25,75,7,8,0,fail
8,B78,0,25,75,7,6.7,0,fail
9,B78,0,25,75,7,7,0,fail
10,B78,0,25,75,7,6,0,fail
11,B78,0,25,75,7,5.8,0,fail
12,B78,0,25,75,7,6.2,0,fail
13,B78,0,25,75,7,6.5,0,fail
14,B78,0,25,75,7,7.8,0,fail
15,B78,0,25,75,7,6,0,fail
16,B78,0,25,75,7.2,5,0,fail
17,B78,0,25,75,7.2,7,0,fail
18,B78,0,25,75,7.2,7.3,0,fail
19,B78,0,25,75,7.2,7,0,fail
20,B78,0,25,75,7.2,5.3,0,fail
21,B78,0,25,75,7.2,8,0,fail
22,B78,0,25,75,7.2,7.8,0,fail
23,B78,0,25,75,7.2,4.8,0,fail
24,B78,0,25,75,7.2,5.5,0,fail
25,B78,70,25,75,7.2,8.3,140,normal
26,B78,0,25,75,7.2,7,0,fail
27,B78,0,25,75,7.2,4.7,0,fail
28,B78,0,25,75,7.4,5,0,fail
29,B78,0,25,75,7.4,5.5,0,fail
1,B79,0,25,75,7,9,0,fail
2,B79,0,25,75,7,9.2,0,fail
3,B79,0,25,75,7,8,0,fail
4,B79,0,25,75,7,8.8,0,fail
5,B79,0,25,75,7,7,0,fail
6,B79,0,25,75,7,8.5,0,fail
7,B79,100,25,75,7,8.2,100,very good
8,B79,0,25,75,7,6,0,fail
9,B79,0,25,75,7,7.3,0,fail
10,B79,0,25,75,7,7.8,0,fail
11,B79,0,25,75,7,6.2,0,fail
12,B79,0,25,75,7,6.5,0,fail
13,B79,0,25,75,7,5,0,fail
14,B79,0,25,75,7,6,0,fail
15,B79,78,25,75,7,7.5,178,good
16,B79,0,25,75,7.2,5,0,fail
17,B79,0,25,75,7.2,5,0,fail
18,B79,0,25,75,7.2,7.3,0,fail
19,B79,0,25,75,7.2,7.8,0,fail
20,B79,0,25,75,7.2,5.3,0,fail
21,B79,0,25,75,7.2,8,0,fail
22,B79,0,25,75,7.2,7.8,0,fail
23,B79,0,25,75,7.2,4.8,0,fail
24,B79,0,25,75,7.2,5.5,0,fail
25,B79,0,25,75,7.2,6.8,0,fail
26,B79,0,25,75,7.2,7,0,fail
27,B79,0,25,75,7.2,4.7,0,fail
28,B79,30,25,75,7.4,4.7,208,very bad
29,B79,0,25,75,7.4,5.5,0,fail
1,B80,0,25,75,7,6.2,0,fail
2,B80,0,25,75,7,7,0,fail
3,B80,0,25,75,7,8,0,fail
4,B80,0,25,75,7,8.2,0,fail
5,B80,80,25,75,7,7.8,80,good
6,B80,0,25,75,7,7.8,0,fail
7,B80,0,25,75,7,6.7,0,fail
8,B80,0,25,75,7,5.5,0,fail
9,B80,0,25,75,7,9,0,fail
10,B80,0,25,75,7,8.8,0,fail
11,B80,0,25,75,7,7.3,0,fail
12,B80,0,25,75,7,6,0,fail
13,B80,0,25,75,7,7,0,fail
14,B80,0,25,75,7,7.8,0,fail
15,B80,0,25,75,7,6,0,fail
16,B80,0,25,75,7.2,5,0,fail
17,B80,0,25,75,7.2,5,0,fail
18,B80,0,25,75,7.2,7.3,0,fail
19,B80,0,25,75,7.2,7.8,0,fail
20,B80,0,25,75,7.2,5.3,0,fail
21,B80,0,25,75,7.2,8,0,fail
22,B80,0,25,75,7.2,7.8,0,fail
23,B80,0,25,75,7.2,4.8,0,fail
24,B80,60,25,75,7.2,6.8,140,normal
25,B80,0,25,75,7.2,6.8,0,fail
26,B80,0,25,75,7.2,7,0,fail
27,B80,0,25,75,7.2,4.7,0,fail
28,B80,0,25,75,7.2,5,0,fail
29,B80,50,25,75,7.2,6.2,190,bad
1,B81,0,25,75,7,9,0,fail
2,B81,0,25,75,7,9.2,0,fail
3,B81,0,25,75,7,8.8,0,fail
4,B81,80,25,75,7,7.5,80,good
5,B81,0,25,75,7,5.5,0,fail
6,B81,0,25,75,7,7.2,0,fail
7,B81,0,25,75,7,8.2,0,fail
8,B81,0,25,75,7,7.5,0,fail
9,B81,0,25,75,7,9,0,fail
10,B81,0,25,75,7,8.8,0,fail
11,B81,0,25,75,7,8,0,fail
12,B81,0,25,75,7,8.2,0,fail
13,B81,0,25,75,7,7,0,fail
14,B81,0,25,75,7,7.8,0,fail
15,B81,0,25,75,7,6,0,fail
16,B81,0,25,75,7.2,5,0,fail
17,B81,0,25,75,7.2,5,0,fail
18,B81,0,25,75,7.2,7.3,0,fail
19,B81,0,25,75,7.2,7.8,0,fail
20,B81,50,25,75,7.2,5.3,130,bad
21,B81,0,25,75,7.2,8,0,fail
22,B81,0,25,75,7.2,7.8,0,fail
23,B81,0,25,75,7.2,4.8,0,fail
24,B81,0,25,75,7.2,5.5,0,fail
25,B81,60,25,75,7.2,6.8,190,normal
26,B81,0,25,75,7.2,7,0,fail
27,B81,0,25,75,7.2,4.7,0,fail
28,B81,0,25,75,7.4,5,0,fail
29,B81,0,25,75,7.4,5.5,0,fail
1,B82,0,25,75,7,8,0,fail
2,B82,0,25,75,7,7.8,0,fail
3,B82,48,25,75,7,5.5,48,bad
4,B82,0,25,75,7,7.5,0,fail
5,B82,0,25,75,7,5.5,0,fail
6,B82,0,25,75,7,7.2,0,fail
7,B82,0,25,75,7,8.2,0,fail
8,B82,0,25,75,7,7.5,0,fail
9,B82,0,25,75,7,9,0,fail
10,B82,0,25,75,7,8.8,0,fail
11,B82,0,25,75,7,8,0,fail
12,B82,0,25,75,7,8.2,0,fail
13,B82,0,25,75,7,7,0,fail
14,B82,0,25,75,7,7.8,0,fail
15,B82,0,25,75,7,8.5,0,fail
16,B82,0,25,75,7,8,0,fail
17,B82,0,25,75,7,9,0,fail
18,B82,120,25,75,7,9.5,168,very good
19,B82,0,25,75,7.2,7.8,0,fail
20,B82,0,25,75,7.2,8.5,0,fail
21,B82,0,25,75,7.2,8,0,fail
22,B82,0,25,75,7.2,7.8,0,fail
23,B82,0,25,75,7.2,4.8,0,fail
24,B82,0,25,75,7.2,5.5,0,fail
25,B82,0,25,75,7.2,6.8,0,fail
26,B82,0,25,75,7.2,7,0,fail
27,B82,0,25,75,7.2,4.7,0,fail
28,B82,50,25,75,7.2,5.3,218,bad
29,B82,0,25,75,7.2,5.5,0,fail
1,B83,0,25,75,7,9,0,fail
2,B83,0,25,75,7,9.2,0,fail
3,B83,78,25,75,7,7.5,78,good
4,B83,0,25,75,7,7.5,0,fail
5,B83,0,25,75,7,5.5,0,fail
6,B83,0,25,75,7,7.2,0,fail
7,B83,0,25,75,7,7,0,fail
8,B83,0,25,75,7,7.5,0,fail
9,B83,0,25,75,7,5.8,0,fail
10,B83,0,25,75,7,6.7,0,fail
11,B83,0,25,75,7,8,0,fail
12,B83,0,25,75,7,8.2,0,fail
13,B83,0,25,75,7,7,0,fail
14,B83,0,25,75,7,7.8,0,fail
15,B83,0,25,75,7,6,0,fail
16,B83,110,25,75,7,8.8,0,very good
17,B83,0,25,75,7.2,5,0,fail
18,B83,0,25,75,7.2,65,0,fail
19,B83,0,25,75,7.2,6.7,0,fail
20,B83,0,25,75,7.2,5.8,0,fail
21,B83,0,25,75,7.2,8,0,fail
22,B83,0,25,75,7.2,7,0,fail
23,B83,0,25,75,7.2,8.5,0,fail
24,B83,0,25,75,7.2,8,0,fail
25,B83,0,25,75,7.2,7,0,fail
26,B83,0,25,75,7.4,5,0,fail
27,B83,0,25,75,7.4,5.5,0,fail
28,B83,0,25,75,7.4,7.5,0,fail
29,B83,0,25,75,7.4,7,0,fail
1,B84,0,25,75,7,9,0,fail
2,B84,0,25,75,7,9.2,0,fail
3,B84,0,25,75,7,8.8,0,fail
4,B84,0,25,75,7,7.5,0,fail
5,B84,0,25,75,7,5.5,0,fail
6,B84,0,25,75,7,7.2,0,fail
7,B84,0,25,75,7,8.2,0,fail
8,B84,0,25,75,7,7.5,0,fail
9,B84,0,25,75,7,9,0,fail
10,B84,0,25,75,7,8.8,0,fail
11,B84,90,25,75,7,8,90,good
12,B84,0,25,75,7,8.2,0,fail
13,B84,0,25,75,7,7,0,fail
14,B84,0,25,75,7,7.8,0,fail
15,B84,0,25,75,7,6,0,fail
16,B84,0,25,75,7.2,5,0,fail
17,B84,0,25,75,7.2,5,0,fail
18,B84,0,25,75,7.2,7.3,0,fail
19,B84,0,25,75,7.2,7.8,0,fail
20,B84,0,25,75,7.2,5.3,0,fail
21,B84,30,25,75,7.2,4.3,120,very bad
22,B84,0,25,75,7.2,7.8,0,fail
23,B84,0,25,75,7.2,4.8,0,fail
24,B84,0,25,75,7.2,5.5,0,fail
25,B84,0,25,75,7.2,6.8,0,fail
26,B84,0,25,75,7.4,7,0,fail
27,B84,0,25,75,7.4,4.7,0,fail
28,B84,0,25,75,7.4,5,0,fail
29,B84,0,25,75,7.4,5.5,0,fail
1,B85,0,25,75,7,7.2,0,fail
2,B85,0,25,75,7,8,0,fail
3,B85,0,25,75,7,7.3,0,fail
4,B85,60,25,75,7,6.5,60,normal
5,B85,0,25,75,7,5.5,0,fail
6,B85,0,25,75,7,6,0,fail
7,B85,0,25,75,7,7.2,0,fail
8,B85,0,25,75,7,7.5,0,fail
9,B85,0,25,75,7,8.8,0,fail
10,B85,0,25,75,7,6.2,0,fail
11,B85,0,25,75,7,7,0,fail
12,B85,0,25,75,7,8.2,0,fail
13,B85,0,25,75,7,7,0,fail
14,B85,0,25,75,7,7.8,0,fail
15,B85,0,25,75,7,8,0,fail
16,B85,130,25,75,7.2,9,190,very good
17,B85,0,25,75,7.2,6.7,0,fail
18,B85,0,25,75,7.2,6.5,0,fail
19,B85,0,25,75,7.2,5.5,0,fail
20,B85,0,25,75,7.2,8,0,fail
21,B85,0,25,75,7.2,7.5,0,fail
22,B85,0,25,75,7.2,7,0,fail
23,B85,0,25,75,7.2,6,0,fail
24,B85,0,25,75,7.2,8.5,0,fail
25,B85,0,25,75,7.2,6.8,0,fail
26,B85,0,25,75,7.2,7,0,fail
27,B85,60,25,75,7.2,6.7,250,normal
28,B85,0,25,75,7.4,5,0,fail
29,B85,0,25,75,7.4,5.5,0,fail
1,B86,0,25,75,7,8.5,0,fail
2,B86,0,25,75,7,7.3,0,fail
3,B86,0,25,75,7,7.8,0,fail
4,B86,0,25,75,7,8,0,fail
5,B86,60,25,75,7,6.5,60,normal
6,B86,0,25,75,7,6.5,0,fail
7,B86,0,25,75,7,7,0,fail
8,B86,0,25,75,7,7.5,0,fail
9,B86,0,25,75,7,6.7,0,fail
10,B86,0,25,75,7,5.5,0,fail
11,B86,0,25,75,7,4.8,0,fail
12,B86,0,25,75,7,5.2,0,fail
13,B86,0,25,75,7,7.2,0,fail
14,B86,0,25,75,7,7.8,0,fail
15,B86,0,25,75,7,8,0,fail
16,B86,0,25,75,7.2,9,0,fail
17,B86,0,25,75,7.2,9.2,0,fail
18,B86,0,25,75,7.2,7.3,0,fail
19,B86,0,25,75,7.2,7.8,0,fail
20,B86,0,25,75,7.2,5.3,0,fail
21,B86,0,25,75,7.2,8,0,fail
22,B86,0,25,75,7.2,7.8,0,fail
23,B86,0,25,75,7.2,4.8,0,fail
24,B86,70,25,75,7.2,8.3,130,normal
25,B86,0,25,75,7.2,6.8,0,fail
26,B86,0,25,75,7.2,7,0,fail
27,B86,0,25,75,7.2,4.7,0,fail
28,B86,0,25,75,7.4,5,0,fail
29,B86,0,25,75,7.4,5.5,0,fail
1,B87,0,25,75,7,7.8,0,fail
2,B87,0,25,75,7,7,0,fail
3,B87,78,25,75,7,7.5,78,good
4,B87,0,25,75,7,6.2,0,fail
5,B87,0,25,75,7,7,0,fail
6,B87,0,25,75,7,8,0,fail
7,B87,0,25,75,7,7.8,0,fail
8,B87,0,25,75,7,7.5,0,fail
9,B87,0,25,75,7,9,0,fail
10,B87,0,25,75,7,8.8,0,fail
11,B87,0,25,75,7,8,0,fail
12,B87,0,25,75,7,8.2,0,fail
13,B87,0,25,75,7,7,0,fail
14,B87,0,25,75,7,7.8,0,fail
15,B87,110,25,75,7,9,188,very good
